epoch,loss
1,0.5637942997217178
2,0.11819899274408817
3,0.10631708078086376
4,0.1003622382581234
5,0.09756674025952816
6,0.09446409396082163
7,0.093407031878829
8,0.09034676086902618
9,0.08903008350729942
10,0.08668166944384575
11,0.08480939535796642
12,0.08266847668588162
13,0.08141807861626148
14,0.08051130838692189
15,0.07941760127246379
16,0.07913302132487297
17,0.07809574192762375
18,0.07681167528033256
19,0.0760454485118389
20,0.07527589635550976
21,0.07385811208188534
22,0.07314003786444664
23,0.07064311149716378
24,0.06798985299468041
25,0.06550578098744154
26,0.062260573893785476
27,0.06016734856367111
28,0.05872113512456417
29,0.0577320456802845
30,0.056411574095487596
31,0.055671458080410956
32,0.05547539243102074
33,0.05567918744683266
34,0.05398828444629908
35,0.05451170854270458
36,0.05348452068865299
37,0.05405671700835228
38,0.05441465975344181
39,0.0538748292028904
40,0.05461921479552984
41,0.05345393240451813
42,0.053020456589758395
43,0.053186658874154094
44,0.05322465479373932
45,0.053220453701913355
46,0.05254542824625969
47,0.05271745964884758
48,0.052679008044302464
49,0.052907883524894714
50,0.05224875344336033
51,0.05257996663451195
52,0.0525357176065445
53,0.05315939300507307
54,0.05244772979617119
55,0.05276204971969128
56,0.05278675640374422
57,0.053058826610445975
58,0.052683290764689444
59,0.05232076969742775
60,0.052400359019637105
61,0.05278531371057033
62,0.05235928241163492
63,0.05248567920923233
64,0.05252743186801672
65,0.05223650372028351
66,0.05231730043888092
67,0.05293370687961579
68,0.052308506205677986
69,0.05226921503245831
70,0.05253360377252102
71,0.05283354309946298
72,0.052278053425252435
73,0.05273145245760679
74,0.05289031819999218
75,0.05278810351341963
76,0.05254110050201416
77,0.05257221546769142
78,0.05220662496984005
79,0.05194340853393078
80,0.05192971098423004
81,0.05236029447615147
82,0.05217633293569088
83,0.05340208265185356
84,0.05198605884611607
85,0.05166246405243874
86,0.05274284298717975
87,0.05218638128042221
88,0.05244529719650745
89,0.052438314780592916
90,0.05244664393365383
91,0.05228727304935455
92,0.05173882175981998
93,0.052175161883234976
94,0.052192582458257676
95,0.051940065234899524
96,0.05189685800671578
97,0.052063649758696554
98,0.051736860126256945
99,0.05165484984219074
100,0.052943376183509826
101,0.052222151309251785
102,0.05165961813926697
103,0.05178448288142681
104,0.05253933148831129
105,0.05189943662285805
106,0.052105320885777476
107,0.05184289320558309
108,0.051836141511797905
109,0.05262810640782118
110,0.05186827965080738
111,0.051856303334236145
112,0.05227708177268505
113,0.05234083016216755
114,0.05257153636217117
115,0.051683212883770466
116,0.0516089613288641
117,0.05184193700551987
118,0.05217213295400143
119,0.05222566120326519
120,0.05219527177512646
121,0.05184162617474795
122,0.051614518642425535
123,0.052048205077648166
124,0.052157412618398666
125,0.05214629513025284
126,0.0517783098295331
127,0.05212228432297707
128,0.05152107220888138
129,0.051898386284708976
130,0.05167306634783745
131,0.0518546249717474
132,0.05262501010298729
133,0.05175827039778232
134,0.05121019650995731
135,0.05158101853728295
136,0.05186209563910961
137,0.05169221982359886
138,0.05156977444887161
139,0.05217633361369371
140,0.05196004744619131
141,0.05257154802978039
142,0.05183314524590969
143,0.05193514975905418
144,0.05275354947149753
145,0.05238026666641235
146,0.0515872581154108
147,0.05170752966403961
148,0.05216795271635056
149,0.05163553757220506
150,0.051709804698824885
151,0.05147799618542195
152,0.05194259898364544
153,0.05142424863576889
154,0.05203443011641502
155,0.051963277600705626
156,0.05151100082695484
157,0.05199564753472805
158,0.051509048342704776
159,0.05171612986922264
160,0.051556358203291894
161,0.05169920860230923
162,0.051614448696374896
163,0.051832971796393394
164,0.05166563005745411
165,0.051666812889277935
166,0.05225741469860077
167,0.0514524759054184
168,0.05196583740413189
169,0.0514066371768713
170,0.0514030107408762
171,0.0516163914129138
172,0.05146438284218311
173,0.05172740738093853
174,0.05180736491829157
175,0.051553017601370814
176,0.05221868161857128
177,0.05127460074424744
178,0.05156845957040787
179,0.051465915977954864
180,0.05247427026927471
181,0.05164178364723921
182,0.052162489488720896
183,0.05164532291889191
184,0.05154374575614929
185,0.0514275981336832
186,0.05225303559005261
187,0.05206622411310673
188,0.05175969205796718
189,0.051716748349368576
190,0.05156137705594301
191,0.05152888590097427
192,0.05156748263537884
193,0.051779267750680445
194,0.05186723036319017
195,0.05175233193486929
196,0.05217481550574303
197,0.05169707294553518
198,0.05196734246611595
199,0.05215665163844824
200,0.05166618712246418
201,0.05169805292785168
202,0.051400501534342766
203,0.051469195768237115
204,0.05179030293226242
205,0.051582805961370465
206,0.05174451890587807
207,0.051507923692464826
208,0.05182640071213245
209,0.0513071618899703
210,0.0518793960288167
211,0.05190634597837925
212,0.051140033960342404
213,0.05190380665659904
214,0.051951883114874364
215,0.05177153781056404
216,0.05200377057492733
217,0.05126734708994627
218,0.05138830617070198
219,0.051969381891191005
220,0.05127574770152569
221,0.05200193109363317
222,0.05159105182439089
223,0.051612878262996674
224,0.051454014360904694
225,0.05154837246984243
226,0.05207348698377609
227,0.05141898299753666
228,0.0517045918405056
229,0.05169802102446556
230,0.05147146406769752
231,0.05147390750050545
232,0.051426121041178705
233,0.05150593243539334
234,0.050970629036426546
235,0.05199326328933239
236,0.05164634378254414
237,0.05118980669975281
238,0.05143583967536688
239,0.051592374123632906
240,0.05184036327898502
241,0.05150705628842116
242,0.051424762442708015
243,0.051367934986948964
244,0.051401461511850356
245,0.05168352533876896
246,0.05144442427158356
247,0.05172548127174378
248,0.051967140227556226
249,0.05172129367291927
250,0.052628785148262976
251,0.051307463720440864
252,0.051289193853735926
253,0.051521452829241754
254,0.05150812728703022
255,0.05084295029193163
256,0.05167764812707901
257,0.05147004486620426
258,0.05172550992667675
259,0.051588782742619514
260,0.051343901053071024
261,0.051357348918914796
262,0.05134332621097565
263,0.05151008730381727
264,0.051320340521633624
265,0.05175217212736607
266,0.05137841598689556
267,0.05150865706801414
268,0.052082700952887535
269,0.05158969841897488
270,0.051402272090315816
271,0.05142139564454556
272,0.05164517011493444
273,0.05151253814995289
274,0.051696481823921205
275,0.05106230869889259
276,0.05109609007835388
277,0.05139720955491066
278,0.05179056756943464
279,0.05198313155770302
280,0.05125143787264824
281,0.05094395710527897
282,0.05144389362633228
283,0.05149393180012703
284,0.051876704066991804
285,0.051224869906902316
286,0.05129741322994232
287,0.05141679342836142
288,0.0510414035320282
289,0.05121482791006565
290,0.050974275566637514
291,0.05113173006474972
292,0.051227661572396756
293,0.05146374793350696
294,0.051704985782504084
295,0.05197834527492523
296,0.051310683757066725
297,0.05083905799686909
298,0.05165585248917341
299,0.0513346164226532
300,0.05122445928305387
